route_id,service_id,trip_id,trip_headsign,block_id
126-125,JAN12-JANSA12-Saturday-12,20061543-JAN12-JANSA12-Saturday-12,"Pineview",2568081
126-125,JAN12-JANSA12-Saturday-12,20061544-JAN12-JANSA12-Saturday-12,"Pineview",2568081
126-125,JAN12-JANSA12-Saturday-12,20061545-JAN12-JANSA12-Saturday-12,"Pineview",2568081
126-125,JAN12-JANSA12-Saturday-12,20061546-JAN12-JANSA12-Saturday-12,"Pineview",2568081
126-125,JAN12-JANSA12-Saturday-12,20061547-JAN12-JANSA12-Saturday-12,"Pineview",2568081
126-125,JAN12-JANSA12-Saturday-12,20061548-JAN12-JANSA12-Saturday-12,"Pineview",2568074
126-125,JAN12-JANSA12-Saturday-12,20061549-JAN12-JANSA12-Saturday-12,"Pineview",2568074
126-125,JAN12-JANSA12-Saturday-12,20061550-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
126-125,JAN12-JANSA12-Saturday-12,20061551-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
126-125,JAN12-JANSA12-Saturday-12,20061552-JAN12-JANSA12-Saturday-12,"Hurdman",2568106
126-125,JAN12-JANSA12-Saturday-12,20061553-JAN12-JANSA12-Saturday-12,"Hurdman",2568081
126-125,JAN12-JANSA12-Saturday-12,20061554-JAN12-JANSA12-Saturday-12,"Hurdman",2568081
126-125,JAN12-JANSA12-Saturday-12,20061555-JAN12-JANSA12-Saturday-12,"Hurdman",2568081
126-125,JAN12-JANSA12-Saturday-12,20061556-JAN12-JANSA12-Saturday-12,"Hurdman",2568081
126-125,JAN12-JANSA12-Saturday-12,20061557-JAN12-JANSA12-Saturday-12,"Hurdman",2568081
126-125,JAN12-JANSA12-Saturday-12,20061558-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
126-125,JAN12-JANSA12-Saturday-12,20061559-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
124-125,JAN12-JANSA12-Saturday-12,20061560-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061561-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061562-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061563-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061564-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061565-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061566-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061567-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061568-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568074
124-125,JAN12-JANSA12-Saturday-12,20061569-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568074
124-125,JAN12-JANSA12-Saturday-12,20061570-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568074
124-125,JAN12-JANSA12-Saturday-12,20061571-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568074
124-125,JAN12-JANSA12-Saturday-12,20061572-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568074
124-125,JAN12-JANSA12-Saturday-12,20061573-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061574-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061575-JAN12-JANSA12-Saturday-12,"Beacon Hill",2568151
124-125,JAN12-JANSA12-Saturday-12,20061576-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
124-125,JAN12-JANSA12-Saturday-12,20061577-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
124-125,JAN12-JANSA12-Saturday-12,20061578-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
124-125,JAN12-JANSA12-Saturday-12,20061579-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
124-125,JAN12-JANSA12-Saturday-12,20061580-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
124-125,JAN12-JANSA12-Saturday-12,20061581-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
124-125,JAN12-JANSA12-Saturday-12,20061582-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
124-125,JAN12-JANSA12-Saturday-12,20061583-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
124-125,JAN12-JANSA12-Saturday-12,20061584-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
124-125,JAN12-JANSA12-Saturday-12,20061585-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
124-125,JAN12-JANSA12-Saturday-12,20061586-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
124-125,JAN12-JANSA12-Saturday-12,20061587-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
124-125,JAN12-JANSA12-Saturday-12,20061588-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
124-125,JAN12-JANSA12-Saturday-12,20061589-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
124-125,JAN12-JANSA12-Saturday-12,20061590-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
124-125,JAN12-JANSA12-Saturday-12,20061591-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
126-125,JAN12-JANSA12-Saturday-12,20061592-JAN12-JANSA12-Saturday-12,"Pineview",2568151
126-125,JAN12-JANSA12-Saturday-12,20061593-JAN12-JANSA12-Saturday-12,"Pineview",2568151
126-125,JAN12-JANSA12-Saturday-12,20061594-JAN12-JANSA12-Saturday-12,"Pineview",2568151
126-125,JAN12-JANSA12-Saturday-12,20061595-JAN12-JANSA12-Saturday-12,"Pineview",2568151
126-125,JAN12-JANSA12-Saturday-12,20061596-JAN12-JANSA12-Saturday-12,"Pineview",2568151
126-125,JAN12-JANSA12-Saturday-12,20061597-JAN12-JANSA12-Saturday-12,"Pineview",2568151
126-125,JAN12-JANSA12-Saturday-12,20061598-JAN12-JANSA12-Saturday-12,"Pineview",2568151
126-125,JAN12-JANSA12-Saturday-12,20061599-JAN12-JANSA12-Saturday-12,"Pineview",2568074
126-125,JAN12-JANSA12-Saturday-12,20061600-JAN12-JANSA12-Saturday-12,"Pineview",2568074
126-125,JAN12-JANSA12-Saturday-12,20061601-JAN12-JANSA12-Saturday-12,"Pineview",2568074
126-125,JAN12-JANSA12-Saturday-12,20061602-JAN12-JANSA12-Saturday-12,"Pineview",2568074
126-125,JAN12-JANSA12-Saturday-12,20061603-JAN12-JANSA12-Saturday-12,"Pineview",2568074
126-125,JAN12-JANSA12-Saturday-12,20061604-JAN12-JANSA12-Saturday-12,"Pineview",2568151
126-125,JAN12-JANSA12-Saturday-12,20061605-JAN12-JANSA12-Saturday-12,"Pineview",2568151
126-125,JAN12-JANSA12-Saturday-12,20061606-JAN12-JANSA12-Saturday-12,"Pineview",2568151
126-125,JAN12-JANSA12-Saturday-12,20061607-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
126-125,JAN12-JANSA12-Saturday-12,20061608-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
126-125,JAN12-JANSA12-Saturday-12,20061609-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
126-125,JAN12-JANSA12-Saturday-12,20061610-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
126-125,JAN12-JANSA12-Saturday-12,20061611-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
126-125,JAN12-JANSA12-Saturday-12,20061612-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
126-125,JAN12-JANSA12-Saturday-12,20061613-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
126-125,JAN12-JANSA12-Saturday-12,20061614-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
126-125,JAN12-JANSA12-Saturday-12,20061615-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
126-125,JAN12-JANSA12-Saturday-12,20061616-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
126-125,JAN12-JANSA12-Saturday-12,20061617-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
126-125,JAN12-JANSA12-Saturday-12,20061618-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
126-125,JAN12-JANSA12-Saturday-12,20061619-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
126-125,JAN12-JANSA12-Saturday-12,20061620-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
126-125,JAN12-JANSA12-Saturday-12,20061621-JAN12-JANSA12-Saturday-12,"Hurdman",2568151
131-125,JAN12-JANSA12-Saturday-12,20061622-JAN12-JANSA12-Saturday-12,"Convent Glen",2568100
131-125,JAN12-JANSA12-Saturday-12,20061623-JAN12-JANSA12-Saturday-12,"Convent Glen",2568046
131-125,JAN12-JANSA12-Saturday-12,20061624-JAN12-JANSA12-Saturday-12,"Convent Glen",2568252
131-125,JAN12-JANSA12-Saturday-12,20061625-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568137
131-125,JAN12-JANSA12-Saturday-12,20061626-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568252
131-125,JAN12-JANSA12-Saturday-12,20061627-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568305
131-125,JAN12-JANSA12-Saturday-12,20061628-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568279
131-125,JAN12-JANSA12-Saturday-12,20061629-JAN12-JANSA12-Saturday-12,"Convent Glen",2568294
131-125,JAN12-JANSA12-Saturday-12,20061630-JAN12-JANSA12-Saturday-12,"Convent Glen",2568172
131-125,JAN12-JANSA12-Saturday-12,20061631-JAN12-JANSA12-Saturday-12,"Convent Glen",2568305
131-125,JAN12-JANSA12-Saturday-12,20061632-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568305
131-125,JAN12-JANSA12-Saturday-12,20061633-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568305
131-125,JAN12-JANSA12-Saturday-12,20061634-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568252
131-125,JAN12-JANSA12-Saturday-12,20061635-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568172
131-125,JAN12-JANSA12-Saturday-12,20061636-JAN12-JANSA12-Saturday-12,"Convent Glen",2568126
131-125,JAN12-JANSA12-Saturday-12,20061637-JAN12-JANSA12-Saturday-12,"Convent Glen",2568126
131-125,JAN12-JANSA12-Saturday-12,20061638-JAN12-JANSA12-Saturday-12,"Convent Glen",2568137
131-125,JAN12-JANSA12-Saturday-12,20061639-JAN12-JANSA12-Saturday-12,"Convent Glen",2568305
131-125,JAN12-JANSA12-Saturday-12,20061640-JAN12-JANSA12-Saturday-12,"Convent Glen",2568059
131-125,JAN12-JANSA12-Saturday-12,20061641-JAN12-JANSA12-Saturday-12,"Convent Glen",2568244
131-125,JAN12-JANSA12-Saturday-12,20061642-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568244
131-125,JAN12-JANSA12-Saturday-12,20061643-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568252
131-125,JAN12-JANSA12-Saturday-12,20061644-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568059
131-125,JAN12-JANSA12-Saturday-12,20061645-JAN12-JANSA12-Saturday-12,"Convent Glen",2568145
131-125,JAN12-JANSA12-Saturday-12,20061646-JAN12-JANSA12-Saturday-12,"Convent Glen",2568059
131-125,JAN12-JANSA12-Saturday-12,20061647-JAN12-JANSA12-Saturday-12,"Convent Glen",2568100
131-125,JAN12-JANSA12-Saturday-12,20061648-JAN12-JANSA12-Saturday-12,"Convent Glen",2568126
131-125,JAN12-JANSA12-Saturday-12,20061649-JAN12-JANSA12-Saturday-12,"Convent Glen",2568279
131-125,JAN12-JANSA12-Saturday-12,20061650-JAN12-JANSA12-Saturday-12,"Convent Glen",2568137
131-125,JAN12-JANSA12-Saturday-12,20061651-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568137
131-125,JAN12-JANSA12-Saturday-12,20061652-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568305
131-125,JAN12-JANSA12-Saturday-12,20061653-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568279
95-125,JAN12-JANSA12-Saturday-12,20061654-JAN12-JANSA12-Saturday-12,"Orléans",2568141
95-125,JAN12-JANSA12-Saturday-12,20061655-JAN12-JANSA12-Saturday-12,"Barrhaven Centre",2568141
131-125,JAN12-JANSA12-Saturday-12,20061656-JAN12-JANSA12-Saturday-12,"Convent Glen",2568244
131-125,JAN12-JANSA12-Saturday-12,20061657-JAN12-JANSA12-Saturday-12,"Convent Glen",2568145
131-125,JAN12-JANSA12-Saturday-12,20061658-JAN12-JANSA12-Saturday-12,"Convent Glen",2568100
131-125,JAN12-JANSA12-Saturday-12,20061659-JAN12-JANSA12-Saturday-12,"Convent Glen",2568059
131-125,JAN12-JANSA12-Saturday-12,20061660-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568100
131-125,JAN12-JANSA12-Saturday-12,20061661-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568305
131-125,JAN12-JANSA12-Saturday-12,20061662-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568305
131-125,JAN12-JANSA12-Saturday-12,20061663-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568252
131-125,JAN12-JANSA12-Saturday-12,20061664-JAN12-JANSA12-Saturday-12,"Convent Glen",2568172
131-125,JAN12-JANSA12-Saturday-12,20061665-JAN12-JANSA12-Saturday-12,"Convent Glen",2568172
131-125,JAN12-JANSA12-Saturday-12,20061666-JAN12-JANSA12-Saturday-12,"Convent Glen",2568137
131-125,JAN12-JANSA12-Saturday-12,20061667-JAN12-JANSA12-Saturday-12,"Convent Glen",2568145
131-125,JAN12-JANSA12-Saturday-12,20061668-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568100
131-125,JAN12-JANSA12-Saturday-12,20061669-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568305
131-125,JAN12-JANSA12-Saturday-12,20061670-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568252
131-125,JAN12-JANSA12-Saturday-12,20061671-JAN12-JANSA12-Saturday-12,"Convent Glen",2568046
131-125,JAN12-JANSA12-Saturday-12,20061672-JAN12-JANSA12-Saturday-12,"Convent Glen",2568252
131-125,JAN12-JANSA12-Saturday-12,20061673-JAN12-JANSA12-Saturday-12,"Convent Glen",2568244
131-125,JAN12-JANSA12-Saturday-12,20061674-JAN12-JANSA12-Saturday-12,"Convent Glen",2568126
131-125,JAN12-JANSA12-Saturday-12,20061675-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568279
131-125,JAN12-JANSA12-Saturday-12,20061676-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568137
131-125,JAN12-JANSA12-Saturday-12,20061677-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568252
131-125,JAN12-JANSA12-Saturday-12,20061678-JAN12-JANSA12-Saturday-12,"Chapel Hill",2568305
128-125,JAN12-JANSA12-Saturday-12,20061679-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568205
128-125,JAN12-JANSA12-Saturday-12,20061680-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568190
128-125,JAN12-JANSA12-Saturday-12,20061681-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568190
128-125,JAN12-JANSA12-Saturday-12,20061682-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568315
128-125,JAN12-JANSA12-Saturday-12,20061683-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568132
128-125,JAN12-JANSA12-Saturday-12,20061684-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568311
128-125,JAN12-JANSA12-Saturday-12,20061685-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568205
128-125,JAN12-JANSA12-Saturday-12,20061686-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568315
128-125,JAN12-JANSA12-Saturday-12,20061687-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568205
128-125,JAN12-JANSA12-Saturday-12,20061688-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568205
128-125,JAN12-JANSA12-Saturday-12,20061689-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568058
128-125,JAN12-JANSA12-Saturday-12,20061690-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568183
128-125,JAN12-JANSA12-Saturday-12,20061691-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568289
128-125,JAN12-JANSA12-Saturday-12,20061692-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568205
129-125,JAN12-JANSA12-Saturday-12,20061693-JAN12-JANSA12-Saturday-12,"Carson's",2568205
129-125,JAN12-JANSA12-Saturday-12,20061694-JAN12-JANSA12-Saturday-12,"Carson's",2568081
129-125,JAN12-JANSA12-Saturday-12,20061695-JAN12-JANSA12-Saturday-12,"Carson's",2568190
129-125,JAN12-JANSA12-Saturday-12,20061696-JAN12-JANSA12-Saturday-12,"Carson's",2568190
129-125,JAN12-JANSA12-Saturday-12,20061697-JAN12-JANSA12-Saturday-12,"Carson's",2568127
129-125,JAN12-JANSA12-Saturday-12,20061698-JAN12-JANSA12-Saturday-12,"Carson's",2568289
129-125,JAN12-JANSA12-Saturday-12,20061699-JAN12-JANSA12-Saturday-12,"Carson's",2568074
129-125,JAN12-JANSA12-Saturday-12,20061700-JAN12-JANSA12-Saturday-12,"Carson's",2568205
129-125,JAN12-JANSA12-Saturday-12,20061701-JAN12-JANSA12-Saturday-12,"Hurdman",2568205
129-125,JAN12-JANSA12-Saturday-12,20061702-JAN12-JANSA12-Saturday-12,"Hurdman",2568081
129-125,JAN12-JANSA12-Saturday-12,20061703-JAN12-JANSA12-Saturday-12,"Hurdman",2568190
129-125,JAN12-JANSA12-Saturday-12,20061704-JAN12-JANSA12-Saturday-12,"Hurdman",2568190
129-125,JAN12-JANSA12-Saturday-12,20061705-JAN12-JANSA12-Saturday-12,"Hurdman",2568127
129-125,JAN12-JANSA12-Saturday-12,20061706-JAN12-JANSA12-Saturday-12,"Hurdman",2568289
129-125,JAN12-JANSA12-Saturday-12,20061707-JAN12-JANSA12-Saturday-12,"Hurdman",2568074
129-125,JAN12-JANSA12-Saturday-12,20061708-JAN12-JANSA12-Saturday-12,"Hurdman",2568205
128-125,JAN12-JANSA12-Saturday-12,20061709-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568190
128-125,JAN12-JANSA12-Saturday-12,20061710-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568058
128-125,JAN12-JANSA12-Saturday-12,20061711-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568163
128-125,JAN12-JANSA12-Saturday-12,20061712-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568190
128-125,JAN12-JANSA12-Saturday-12,20061713-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568132
128-125,JAN12-JANSA12-Saturday-12,20061714-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568190
128-125,JAN12-JANSA12-Saturday-12,20061715-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568315
129-125,JAN12-JANSA12-Saturday-12,20061716-JAN12-JANSA12-Saturday-12,"Carson's",2568091
129-125,JAN12-JANSA12-Saturday-12,20061717-JAN12-JANSA12-Saturday-12,"Carson's",2568132
129-125,JAN12-JANSA12-Saturday-12,20061718-JAN12-JANSA12-Saturday-12,"Carson's",2568315
129-125,JAN12-JANSA12-Saturday-12,20061719-JAN12-JANSA12-Saturday-12,"Carson's",2568179
129-125,JAN12-JANSA12-Saturday-12,20061720-JAN12-JANSA12-Saturday-12,"Carson's",2568170
129-125,JAN12-JANSA12-Saturday-12,20061721-JAN12-JANSA12-Saturday-12,"Carson's",2568190
129-125,JAN12-JANSA12-Saturday-12,20061722-JAN12-JANSA12-Saturday-12,"Hurdman",2568091
129-125,JAN12-JANSA12-Saturday-12,20061723-JAN12-JANSA12-Saturday-12,"Hurdman",2568132
129-125,JAN12-JANSA12-Saturday-12,20061724-JAN12-JANSA12-Saturday-12,"Hurdman",2568315
129-125,JAN12-JANSA12-Saturday-12,20061725-JAN12-JANSA12-Saturday-12,"Hurdman",2568179
129-125,JAN12-JANSA12-Saturday-12,20061726-JAN12-JANSA12-Saturday-12,"Hurdman",2568170
129-125,JAN12-JANSA12-Saturday-12,20061727-JAN12-JANSA12-Saturday-12,"Hurdman",2568190
4-125,JAN12-JANSA12-Saturday-12,20061728-JAN12-JANSA12-Saturday-12,"Hurdman",2568168
4-125,JAN12-JANSA12-Saturday-12,20061729-JAN12-JANSA12-Saturday-12,"Rideau C./Ctr Rideau",2568168
128-125,JAN12-JANSA12-Saturday-12,20061730-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568091
128-125,JAN12-JANSA12-Saturday-12,20061731-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568205
128-125,JAN12-JANSA12-Saturday-12,20061732-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568038
128-125,JAN12-JANSA12-Saturday-12,20061733-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568038
128-125,JAN12-JANSA12-Saturday-12,20061734-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568205
128-125,JAN12-JANSA12-Saturday-12,20061735-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568091
128-125,JAN12-JANSA12-Saturday-12,20061736-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568132
128-125,JAN12-JANSA12-Saturday-12,20061737-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568315
128-125,JAN12-JANSA12-Saturday-12,20061738-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568205
128-125,JAN12-JANSA12-Saturday-12,20061739-JAN12-JANSA12-Saturday-12,"Blackburn Hamlet",2568205
129-125,JAN12-JANSA12-Saturday-12,20061740-JAN12-JANSA12-Saturday-12,"Carson's",2568132
129-125,JAN12-JANSA12-Saturday-12,20061741-JAN12-JANSA12-Saturday-12,"Carson's",2568091
129-125,JAN12-JANSA12-Saturday-12,20061742-JAN12-JANSA12-Saturday-12,"Carson's",2568205
129-125,JAN12-JANSA12-Saturday-12,20061743-JAN12-JANSA12-Saturday-12,"Carson's",2568205
129-125,JAN12-JANSA12-Saturday-12,20061744-JAN12-JANSA12-Saturday-12,"Carson's",2568205
129-125,JAN12-JANSA12-Saturday-12,20061745-JAN12-JANSA12-Saturday-12,"Carson's",2568091
129-125,JAN12-JANSA12-Saturday-12,20061746-JAN12-JANSA12-Saturday-12,"Hurdman",2568091
129-125,JAN12-JANSA12-Saturday-12,20061747-JAN12-JANSA12-Saturday-12,"Hurdman",2568132
129-125,JAN12-JANSA12-Saturday-12,20061748-JAN12-JANSA12-Saturday-12,"Hurdman",2568091
129-125,JAN12-JANSA12-Saturday-12,20061749-JAN12-JANSA12-Saturday-12,"Hurdman",2568205
129-125,JAN12-JANSA12-Saturday-12,20061750-JAN12-JANSA12-Saturday-12,"Hurdman",2568205
129-125,JAN12-JANSA12-Saturday-12,20061751-JAN12-JANSA12-Saturday-12,"Hurdman",2568205
130-125,JAN12-JANSA12-Saturday-12,20061752-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568149
130-125,JAN12-JANSA12-Saturday-12,20061753-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568315
130-125,JAN12-JANSA12-Saturday-12,20061754-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568091
130-125,JAN12-JANSA12-Saturday-12,20061755-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568231
130-125,JAN12-JANSA12-Saturday-12,20061756-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568151
130-125,JAN12-JANSA12-Saturday-12,20061757-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568091
130-125,JAN12-JANSA12-Saturday-12,20061758-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568149
130-125,JAN12-JANSA12-Saturday-12,20061759-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568091
130-125,JAN12-JANSA12-Saturday-12,20061760-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568311
130-125,JAN12-JANSA12-Saturday-12,20061761-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568231
130-125,JAN12-JANSA12-Saturday-12,20061762-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568138
130-125,JAN12-JANSA12-Saturday-12,20061763-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568231
130-125,JAN12-JANSA12-Saturday-12,20061764-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568190
130-125,JAN12-JANSA12-Saturday-12,20061765-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568231
130-125,JAN12-JANSA12-Saturday-12,20061766-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568091
130-125,JAN12-JANSA12-Saturday-12,20061767-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568149
130-125,JAN12-JANSA12-Saturday-12,20061768-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568190
130-125,JAN12-JANSA12-Saturday-12,20061769-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568151
130-125,JAN12-JANSA12-Saturday-12,20061770-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568265
130-125,JAN12-JANSA12-Saturday-12,20061771-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568149
130-125,JAN12-JANSA12-Saturday-12,20061772-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568315
130-125,JAN12-JANSA12-Saturday-12,20061773-JAN12-JANSA12-Saturday-12,"Blair",2568231
130-125,JAN12-JANSA12-Saturday-12,20061774-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568231
130-125,JAN12-JANSA12-Saturday-12,20061775-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568149
130-125,JAN12-JANSA12-Saturday-12,20061776-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568231
130-125,JAN12-JANSA12-Saturday-12,20061777-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568190
130-125,JAN12-JANSA12-Saturday-12,20061778-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568151
130-125,JAN12-JANSA12-Saturday-12,20061779-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568146
130-125,JAN12-JANSA12-Saturday-12,20061780-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568149
130-125,JAN12-JANSA12-Saturday-12,20061781-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568088
130-125,JAN12-JANSA12-Saturday-12,20061782-JAN12-JANSA12-Saturday-12,"Innes Jeanne d'Arc",2568283
130-125,JAN12-JANSA12-Saturday-12,20061783-JAN12-JANSA12-Saturday-12,"Blair",2568091
130-125,JAN12-JANSA12-Saturday-12,20061784-JAN12-JANSA12-Saturday-12,"Blair",2568231
130-125,JAN12-JANSA12-Saturday-12,20061785-JAN12-JANSA12-Saturday-12,"Blair",2568315
130-125,JAN12-JANSA12-Saturday-12,20061786-JAN12-JANSA12-Saturday-12,"Blair",2568231
130-125,JAN12-JANSA12-Saturday-12,20061787-JAN12-JANSA12-Saturday-12,"Blair",2568231
